Date,Kurs
2012-01-03,20.872480392456055
2012-01-04,21.363693237304688
2012-01-05,21.58201026916504
2012-01-06,21.917278289794922
2012-01-09,21.628795623779297
2012-01-10,21.706754684448242
2012-01-11,21.613204956054688
2012-01-12,21.831520080566406
2012-01-13,22.026437759399414
2012-01-17,22.034236907958984
2012-01-18,22.010845184326172
2012-01-19,21.925085067749023
2012-01-20,23.164796829223633
2012-01-23,23.180391311645508
2012-01-24,22.876314163208008
2012-01-25,23.04783821105957
2012-01-26,23.001054763793945
2012-01-27,22.79053497314453
2012-01-30,23.086822509765625
2012-01-31,23.02444839477539
2012-02-01,23.305131912231445
2012-02-02,23.3519229888916
2012-02-03,23.578039169311523
2012-02-06,23.546846389770508
2012-02-07,23.663799285888672
2012-02-08,23.905508041381836
2012-02-09,23.99127197265625
2012-02-10,23.780757904052734
2012-02-13,23.843130111694336
2012-02-14,23.741106033325195
2012-02-15,23.58414077758789
2012-02-16,24.557327270507812
2012-02-17,24.525928497314453
2012-02-21,24.675050735473633
2012-02-22,24.541627883911133
2012-02-23,24.620107650756836
2012-02-24,24.706443786621094
2012-02-27,24.60441780090332
2012-02-28,25.012527465820312
2012-02-29,24.910505294799805
2012-03-01,25.3421573638916
2012-03-02,25.177352905273438
2012-03-05,24.957592010498047
2012-03-06,24.769227981567383
2012-03-07,24.988981246948242
2012-03-08,25.122400283813477
2012-03-09,25.106706619262695
2012-03-12,25.145950317382812
2012-03-13,25.640398025512695
2012-03-14,25.718870162963867
2012-03-15,25.781660079956055
2012-03-16,25.585458755493164
2012-03-19,25.271522521972656
2012-03-20,25.106706619262695
2012-03-21,25.04391860961914
2012-03-22,25.11455726623535
2012-03-23,25.122400283813477
2012-03-26,25.577608108520508
2012-03-27,25.522668838500977
2012-03-28,25.263673782348633
2012-03-29,25.208740234375
2012-03-30,25.31861114501953
2012-04-02,25.3421573638916
2012-04-03,25.06746482849121
2012-04-04,24.494537353515625
2012-04-05,24.73784065246582
2012-04-09,24.40821075439453
2012-04-10,23.913768768310547
2012-04-11,23.8195858001709
2012-04-12,24.314027786254883
2012-04-13,24.180606842041016
2012-04-16,24.392513275146484
2012-04-17,24.675050735473633
2012-04-18,24.43960189819336
2012-04-19,24.337568283081055
2012-04-20,25.444177627563477
2012-04-23,25.208740234375
2012-04-24,25.0517635345459
2012-04-25,25.271522521972656
2012-04-26,25.200883865356445
2012-04-27,25.098859786987305
2012-04-30,25.1302547454834
2012-05-01,25.122400283813477
2012-05-02,24.957592010498047
2012-05-03,24.926197052001953
2012-05-04,24.314027786254883
2012-05-07,24.055034637451172
2012-05-08,23.937313079833984
2012-05-09,24.141368865966797
2012-05-10,24.12567138671875
2012-05-11,24.45529556274414
2012-05-14,24.078580856323242
2012-05-15,23.86528205871582
2012-05-16,23.620393753051758
2012-05-17,23.478195190429688
2012-05-18,23.122697830200195
2012-05-21,23.50189781188965
2012-05-22,23.509796142578125
2012-05-23,22.996315002441406
2012-05-24,22.964712142944336
2012-05-25,22.956802368164062
2012-05-29,23.351802825927734
2012-05-30,23.177995681762695
2012-05-31,23.059511184692383
2012-06-01,22.47492027282715
2012-06-04,22.553916931152344
2012-06-05,22.522319793701172
2012-06-06,23.18590545654297
2012-06-07,23.091100692749023
2012-06-08,23.422903060913086
2012-06-11,22.830406188964844
2012-06-12,23.13850212097168
2012-06-13,23.012107849121094
2012-06-14,23.177995681762695
2012-06-15,23.71518898010254
2012-06-18,23.572996139526367
2012-06-19,24.252378463745117
2012-06-20,24.434072494506836
2012-06-21,23.809988021850586
2012-06-22,24.252378463745117
2012-06-25,23.596694946289062
2012-06-26,23.71518898010254
2012-06-27,23.833688735961914
2012-06-28,23.628286361694336
2012-06-29,24.16547966003418
2012-07-02,24.14177131652832
2012-07-03,24.299774169921875
2012-07-05,24.252378463745117
2012-07-06,23.849485397338867
2012-07-09,23.69939613342285
2012-07-10,23.49399757385254
2012-07-11,23.14639663696289
2012-07-12,22.61712074279785
2012-07-13,23.21750259399414
2012-07-16,23.25700569152832
2012-07-17,23.430795669555664
2012-07-18,24.054889678955078
2012-07-19,24.22867774963379
2012-07-20,23.794179916381836
2012-07-23,23.13060760498047
2012-07-24,23.027910232543945
2012-07-25,22.775115966796875
2012-07-26,23.035804748535156
2012-07-27,23.509796142578125
2012-07-30,23.414997100830078
2012-07-31,23.28070068359375
2012-08-01,23.233304977416992
2012-08-02,23.059511184692383
2012-08-03,23.50189781188965
2012-08-06,23.65989112854004
2012-08-07,23.904783248901367
2012-08-08,23.960081100463867
2012-08-09,24.09438133239746
2012-08-10,24.031185150146484
2012-08-13,24.007484436035156
2012-08-14,23.95977210998535
2012-08-15,24.015439987182617
2012-08-16,24.476661682128906
2012-08-17,24.572086334228516
2012-08-20,24.444843292236328
2012-08-21,24.49256134033203
2012-08-22,24.28580665588379
2012-08-23,24.06315040588379
2012-08-24,24.301712036132812
2012-08-27,24.405092239379883
2012-08-28,24.357378005981445
2012-08-29,24.373281478881836
2012-08-30,24.110857009887695
2012-08-31,24.508468627929688
2012-09-04,24.166532516479492
2012-09-05,24.166532516479492
2012-09-06,24.92992401123047
2012-09-07,24.61184310913086
2012-09-10,24.428939819335938
2012-09-11,24.48461151123047
2012-09-12,24.476661682128906
2012-09-13,24.60389518737793
2012-09-14,24.818603515625
2012-09-17,24.818603515625
2012-09-18,24.79474639892578
2012-09-19,24.691368103027344
2012-09-20,25.009456634521484
2012-09-21,24.802698135375977
2012-09-24,24.476661682128906
2012-09-25,24.166532516479492
2012-09-26,23.9915771484375
2012-09-27,23.983627319335938
2012-09-28,23.665544509887695
2012-10-01,23.450830459594727
2012-10-02,23.586017608642578
2012-10-03,23.74506187438965
2012-10-04,23.88025665283203
2012-10-05,23.737110137939453
2012-10-08,23.681446075439453
2012-10-09,23.28383445739746
2012-10-10,23.04528045654297
2012-10-11,23.02142333984375
2012-10-12,23.220224380493164
2012-10-15,23.46674156188965
2012-10-16,23.450830459594727
2012-10-17,23.530349731445312
2012-10-18,23.458782196044922
2012-10-19,22.774900436401367
2012-10-22,22.265966415405273
2012-10-23,22.30571937561035
2012-10-24,22.186443328857422
2012-10-25,22.170530319213867
2012-10-26,22.432960510253906
2012-10-31,22.69538116455078
2012-11-01,23.474689483642578
2012-11-02,23.458782196044922
2012-11-05,23.562164306640625
2012-11-06,23.74506187438965
2012-11-07,23.12479591369629
2012-11-08,22.910085678100586
2012-11-09,22.92599868774414
2012-11-12,22.440908432006836
2012-11-13,21.719341278076172
2012-11-14,21.51890754699707
2012-11-15,21.374589920043945
2012-11-16,21.26234245300293
2012-11-19,21.430709838867188
2012-11-20,21.4146785736084
2012-11-21,21.607093811035156
2012-11-23,22.20840072631836
2012-11-26,21.95985984802246
2012-11-27,21.711320877075195
2012-11-28,21.935813903808594
2012-11-29,21.607093811035156
2012-11-30,21.34251594543457
2012-12-03,21.190189361572266
2012-12-04,21.1420841217041
2012-12-05,21.382610321044922
2012-12-06,21.430709838867188
2012-12-07,21.2142333984375
2012-12-10,21.599075317382812
2012-12-11,21.903745651245117
2012-12-12,21.8396053314209
2012-12-13,21.73537254333496
2012-12-14,21.49484634399414
2012-12-17,21.727354049682617
2012-12-18,22.09615707397461
2012-12-19,21.895729064941406
2012-12-20,22.192371368408203
2012-12-21,22.00796890258789
2012-12-24,21.695287704467773
2012-12-26,21.534934997558594
2012-12-27,21.615116119384766
2012-12-28,21.286394119262695
2012-12-31,21.4146785736084
2013-01-02,22.144269943237305
2013-01-03,21.84761619567871
2013-01-04,21.4387264251709
2013-01-07,21.398645401000977
2013-01-08,21.286394119262695
2013-01-09,21.406660079956055
2013-01-10,21.2142333984375
2013-01-11,21.510881423950195
2013-01-14,21.558982849121094
2013-01-15,21.815547943115234
2013-01-16,21.67925453186035
2013-01-17,21.84761619567871
2013-01-18,21.84761619567871
2013-01-22,21.767444610595703
2013-01-23,22.13624382019043
2013-01-24,22.152278900146484
2013-01-25,22.35272216796875
2013-01-28,22.37677574157715
2013-01-29,22.456953048706055
2013-01-30,22.328664779663086
2013-01-31,22.00796890258789
2013-02-01,22.392803192138672
2013-02-04,21.99994659423828
2013-02-05,22.048057556152344
2013-02-06,21.919780731201172
2013-02-07,21.871667861938477
2013-02-08,22.0881404876709
2013-02-11,22.336692810058594
2013-02-12,22.35272216796875
2013-02-13,22.472980499267578
2013-02-14,22.48100471496582
2013-02-15,22.456953048706055
2013-02-19,22.67521095275879
2013-02-20,22.529705047607422
2013-02-21,22.222511291503906
2013-02-22,22.440778732299805
2013-02-25,22.125513076782227
2013-02-26,22.125513076782227
2013-02-27,22.481203079223633
2013-02-28,22.473112106323242
2013-03-01,22.594371795654297
2013-03-04,22.75605010986328
2013-03-05,22.917722702026367
2013-03-06,22.707548141479492
2013-03-07,22.74797248840332
2013-03-08,22.634794235229492
2013-03-11,22.529705047607422
2013-03-12,22.562044143676758
2013-03-13,22.57012176513672
2013-03-14,22.74797248840332
2013-03-15,22.66712760925293
2013-03-18,22.71562957763672
2013-03-19,22.78029441833496
2013-03-20,22.893474578857422
2013-03-21,22.723718643188477
2013-03-22,22.836891174316406
2013-03-25,22.764131546020508
2013-03-26,22.764131546020508
2013-03-27,22.93389892578125
2013-03-28,23.127906799316406
2013-04-01,23.127906799316406
2013-04-02,23.281497955322266
2013-04-03,23.08749008178711
2013-04-04,23.119821548461914
2013-04-05,23.20066261291504
2013-04-08,23.11174201965332
2013-04-09,23.93628692626953
2013-04-10,24.4779109954834
2013-04-11,23.394664764404297
2013-04-12,23.273418426513672
2013-04-15,23.192583084106445
2013-04-16,23.418926239013672
2013-04-17,23.305757522583008
2013-04-18,23.273418426513672
2013-04-19,24.065631866455078
2013-04-22,24.922527313232422
2013-04-23,24.736597061157227
2013-04-24,25.674325942993164
2013-04-25,25.81983184814453
2013-04-26,25.69858169555664
2013-04-29,26.361448287963867
2013-04-30,26.757556915283203
2013-05-01,26.450374603271484
2013-05-02,26.806068420410156
2013-05-03,27.072830200195312
2013-05-06,27.283004760742188
2013-05-07,26.927316665649414
2013-05-08,26.66863250732422
2013-05-09,26.401859283447266
2013-05-10,26.426124572753906
2013-05-13,26.700973510742188
2013-05-14,27.295225143432617
2013-05-15,27.555727005004883
2013-05-16,27.742948532104492
2013-05-17,28.386062622070312
2013-05-20,28.55702018737793
2013-05-21,28.369779586791992
2013-05-22,28.17441177368164
2013-05-23,27.799938201904297
2013-05-24,27.897626876831055
2013-05-28,28.5081729888916
2013-05-29,28.394203186035156
2013-05-30,28.516313552856445
2013-05-31,28.410484313964844
2013-06-03,28.972179412841797
2013-06-04,28.483749389648438
2013-06-05,28.312793731689453
2013-06-06,28.459327697753906
2013-06-07,29.037311553955078
2013-06-10,28.874500274658203
2013-06-11,28.361644744873047
2013-06-12,28.49188804626465
2013-06-13,28.263959884643555
2013-06-14,28.003469467163086
2013-06-17,28.49188804626465
2013-06-18,28.475610733032227
2013-06-19,28.158124923706055
2013-06-20,27.262672424316406
2013-06-21,27.08357810974121
2013-06-24,27.449913024902344
2013-06-25,27.409198760986328
2013-06-26,27.962751388549805
2013-06-27,28.18255043029785
2013-06-28,28.1174259185791
2013-07-01,27.970884323120117
2013-07-02,27.62898826599121
2013-07-03,27.685976028442383
2013-07-05,27.848793029785156
2013-07-08,27.94648551940918
2013-07-09,27.962751388549805
2013-07-10,28.24766731262207
2013-07-11,29.0535888671875
2013-07-12,29.037311553955078
2013-07-15,29.4443302154541
2013-07-16,29.525741577148438
2013-07-17,29.094287872314453
2013-07-18,28.850065231323242
2013-07-19,25.561294555664062
2013-07-22,26.057863235473633
2013-07-23,25.903200149536133
2013-07-24,26.01716423034668
2013-07-25,25.553157806396484
2013-07-26,25.740386962890625
2013-07-29,25.675264358520508
2013-07-30,25.927616119384766
2013-07-31,25.91948127746582
2013-08-01,25.78109359741211
2013-08-02,25.96018409729004
2013-08-05,25.805509567260742
2013-08-06,25.707822799682617
2013-08-07,26.098573684692383
2013-08-08,26.774242401123047
2013-08-09,26.61956024169922
2013-08-12,26.757949829101562
2013-08-13,26.42184066772461
2013-08-14,26.520212173461914
2013-08-15,26.061141967773438
2013-08-16,26.0693359375
2013-08-19,25.733217239379883
2013-08-20,25.921772003173828
2013-08-21,25.913564682006836
2013-08-22,26.553003311157227
2013-08-23,28.487720489501953
2013-08-26,27.995834350585938
2013-08-27,27.266223907470703
2013-08-28,27.069482803344727
2013-08-29,27.50395965576172
2013-08-30,27.38099479675293
2013-09-03,26.13491439819336
2013-09-04,25.57746124267578
2013-09-05,25.602048873901367
2013-09-06,25.53646469116211
2013-09-09,25.95456314086914
2013-09-10,26.553003311157227
2013-09-11,26.839933395385742
2013-09-12,26.798948287963867
2013-09-13,27.077678680419922
2013-09-16,26.889118194580078
2013-09-17,26.995704650878906
2013-09-18,27.315412521362305
2013-09-19,27.577749252319336
2013-09-20,26.88092803955078
2013-09-23,26.839933395385742
2013-09-24,26.60219955444336
2013-09-25,26.651382446289062
2013-09-26,26.864526748657227
2013-09-27,27.274425506591797
2013-09-30,27.282621383666992
2013-10-01,27.5285587310791
2013-10-02,27.807289123535156
2013-10-03,27.75809669494629
2013-10-04,27.77449607849121
2013-10-07,27.299020767211914
2013-10-08,27.0612735748291
2013-10-09,27.110469818115234
2013-10-10,27.676116943359375
2013-10-11,27.979440689086914
2013-10-14,28.241775512695312
2013-10-15,28.274574279785156
2013-10-16,28.39753532409668
2013-10-17,28.627079010009766
2013-10-18,28.65986442565918
2013-10-21,28.684465408325195
2013-10-22,28.348350524902344
2013-10-23,27.676116943359375
2013-10-24,27.643335342407227
2013-10-25,29.291112899780273
2013-10-28,29.159936904907227
2013-10-29,29.11895179748535
2013-10-30,29.13534927368164
2013-10-31,29.02876091003418
2013-11-01,29.127145767211914
2013-11-04,29.4632511138916
2013-11-05,30.0371036529541
2013-11-06,31.299598693847656
2013-11-07,30.74213981628418
2013-11-08,30.9716854095459
2013-11-11,30.815927505493164
2013-11-12,30.62737274169922
2013-11-13,31.283203125
2013-11-14,31.168420791625977
2013-11-15,31.020851135253906
2013-11-18,30.49619483947754
