Date,Kurs
1980-12-12,0.0982070565223693
1980-12-15,0.0930834636092186
1980-12-16,0.0862513929605484
1980-12-17,0.0883861780166626
1980-12-18,0.090948686003685
1980-12-19,0.0964991822838783
1980-12-22,0.101195752620697
1980-12-23,0.105466142296791
1980-12-24,0.1110165789723396
1980-12-26,0.1212644577026367
1980-12-29,0.1229722872376442
1980-12-30,0.1199835687875747
1980-12-31,0.1165679171681404
1981-01-02,0.1178487464785575
1981-01-05,0.1152869537472724
1981-01-06,0.1101626679301261
1981-01-07,0.105466142296791
1981-01-08,0.1033312901854515
1981-01-09,0.1088818162679672
1981-01-12,0.1080278679728508
1981-01-13,0.1041852235794067
1981-01-14,0.1046121716499328
1981-01-15,0.1067470461130142
1981-01-16,0.1058931052684784
1981-01-19,0.1122975274920463
1981-01-20,0.1088818162679672
1981-01-21,0.1110165789723396
1981-01-22,0.1122975274920463
1981-01-23,0.1118704825639724
1981-01-26,0.1101626679301261
1981-01-27,0.1093087866902351
1981-01-28,0.1058931052684784
1981-01-29,0.1020504236221313
1981-01-30,0.0964991822838783
1981-02-02,0.090948686003685
1981-02-03,0.0943643897771835
1981-02-04,0.097780093550682
1981-02-05,0.097780093550682
1981-02-06,0.0982070565223693
1981-02-09,0.0930834636092186
1981-02-10,0.0930834636092186
1981-02-11,0.0900947749614715
1981-02-12,0.089240089058876
1981-02-13,0.08710528165102
1981-02-17,0.089240089058876
1981-02-18,0.0930834636092186
1981-02-19,0.0875322818756103
1981-02-20,0.0828356891870498
1981-02-23,0.0841165632009506
1981-02-24,0.0811278522014617
1981-02-25,0.0862513929605484
1981-02-26,0.0875322818756103
1981-02-27,0.0905217230319976
1981-03-02,0.090948686003685
1981-03-03,0.0896678119897842
1981-03-04,0.0888131409883499
1981-03-05,0.0883861780166626
1981-03-06,0.0875322818756103
1981-03-09,0.080700896680355
1981-03-10,0.0768575072288513
1981-03-11,0.0738687291741371
1981-03-12,0.0768575072288513
1981-03-13,0.0760035663843154
1981-03-16,0.0789930447936058
1981-03-17,0.0828356891870498
1981-03-18,0.0879592075943946
1981-03-19,0.08710528165102
1981-03-20,0.0879592075943946
1981-03-23,0.0913756713271141
1981-03-24,0.090948686003685
1981-03-25,0.089240089058876
1981-03-26,0.0875322818756103
1981-03-27,0.0845435038208961
1981-03-30,0.0845435038208961
1981-03-31,0.0836896300315857
1981-04-01,0.0828356891870498
1981-04-02,0.0900947749614715
1981-04-03,0.0905217230319976
1981-04-06,0.0888131409883499
1981-04-07,0.0879592075943946
1981-04-08,0.0922295898199081
1981-04-09,0.0939374417066574
1981-04-10,0.0952183306217193
1981-04-13,0.0952183306217193
1981-04-14,0.0952183306217193
1981-04-15,0.0905217230319976
1981-04-16,0.0853973999619484
1981-04-20,0.0879592075943946
1981-04-21,0.0939374417066574
1981-04-22,0.0973531305789947
1981-04-23,0.0999148562550544
1981-04-24,0.0990609303116798
1981-04-27,0.0982070565223693
1981-04-28,0.0964991822838783
1981-04-29,0.0952183306217193
1981-04-30,0.096926137804985
1981-05-01,0.096926137804985
1981-05-04,0.0964991822838783
1981-05-05,0.096072219312191
1981-05-06,0.0935105010867118
1981-05-07,0.0947913527488708
1981-05-08,0.0956452414393425
1981-05-11,0.0935105010867118
1981-05-12,0.0935105010867118
1981-05-13,0.0930834636092186
1981-05-14,0.0918026342988014
1981-05-15,0.0939374417066574
1981-05-18,0.0956452414393425
1981-05-19,0.0939374417066574
1981-05-20,0.096926137804985
1981-05-21,0.1024774014949798
1981-05-22,0.1071739643812179
1981-05-26,0.1067470461130142
1981-05-27,0.1127244159579277
1981-05-28,0.1127244159579277
1981-05-29,0.1131514459848404
1981-06-01,0.1131514459848404
1981-06-02,0.1076008826494216
1981-06-03,0.1076008826494216
1981-06-04,0.1097357273101806
1981-06-05,0.1080278679728508
1981-06-08,0.1041852235794067
1981-06-09,0.1063200160861015
1981-06-10,0.1076008826494216
1981-06-11,0.1122975274920463
1981-06-12,0.1110165789723396
1981-06-15,0.1105896160006523
1981-06-16,0.1084548234939575
1981-06-17,0.1067470461130142
1981-06-18,0.1063200160861015
1981-06-19,0.1033312901854515
1981-06-22,0.0994879230856895
1981-06-23,0.101195752620697
1981-06-24,0.0986339524388313
1981-06-25,0.1007688045501709
1981-06-26,0.0994879230856895
1981-06-29,0.096072219312191
1981-06-30,0.0888131409883499
1981-07-01,0.0879592075943946
1981-07-02,0.0879592075943946
1981-07-06,0.0849705189466476
1981-07-07,0.0858244150876998
1981-07-08,0.089240089058876
1981-07-09,0.0824087262153625
1981-07-10,0.0760035663843154
1981-07-13,0.0777121633291244
1981-07-14,0.0811278522014617
1981-07-15,0.0832626223564148
1981-07-16,0.0853973999619484
1981-07-17,0.0883861780166626
1981-07-20,0.0824087262153625
1981-07-21,0.0819817706942558
1981-07-22,0.0772844329476356
1981-07-23,0.0794200301170349
1981-07-24,0.0819817706942558
1981-07-27,0.0853973999619484
1981-07-28,0.0824087262153625
1981-07-29,0.0811278522014617
1981-07-30,0.0841165632009506
1981-07-31,0.0853973999619484
1981-08-03,0.0845435038208961
1981-08-04,0.0858244150876998
1981-08-05,0.0883861780166626
1981-08-06,0.0862513929605484
1981-08-07,0.0862513929605484
1981-08-10,0.0862513929605484
1981-08-11,0.0836896300315857
1981-08-12,0.0819817706942558
1981-08-13,0.0794200301170349
1981-08-14,0.0781391039490699
1981-08-17,0.0755765959620475
1981-08-18,0.0738687291741371
1981-08-19,0.0730148181319236
1981-08-20,0.0738687291741371
1981-08-21,0.0687452480196952
1981-08-24,0.0644748583436012
1981-08-25,0.0661834701895713
1981-08-26,0.0649018213152885
1981-08-27,0.065328761935234
1981-08-28,0.0687452480196952
1981-08-31,0.0687452480196952
1981-09-01,0.0730148181319236
1981-09-02,0.0742956921458244
1981-09-03,0.0704530775547027
1981-09-04,0.0695991665124893
1981-09-08,0.0674643367528915
1981-09-09,0.0674643367528915
1981-09-10,0.0678913071751594
1981-09-11,0.0670373886823654
1981-09-14,0.0649018213152885
1981-09-15,0.063193954527378
1981-09-16,0.0619131065905094
1981-09-17,0.0602052472531795
1981-09-18,0.0606322288513183
1981-09-21,0.061059147119522
1981-09-22,0.0576434768736362
1981-09-23,0.0563625879585742
1981-09-24,0.0559356436133384
1981-09-25,0.0486765652894973
1981-09-28,0.0491035282611846
1981-09-29,0.0516652688384056
1981-09-30,0.0520922504365444
1981-10-01,0.0520922504365444
1981-10-02,0.0563625879585742
1981-10-05,0.0580704361200332
1981-10-06,0.0576434768736362
1981-10-07,0.061059147119522
1981-10-08,0.063193954527378
1981-10-09,0.0636209324002265
1981-10-12,0.065756507217884
1981-10-13,0.065756507217884
1981-10-14,0.0619131065905094
1981-10-15,0.063193954527378
1981-10-16,0.0623400509357452
1981-10-19,0.0636209324002265
1981-10-20,0.0670373886823654
1981-10-21,0.0670373886823654
1981-10-22,0.0666104331612587
1981-10-23,0.0649018213152885
1981-10-26,0.0649018213152885
1981-10-27,0.0661834701895713
1981-10-28,0.0683182775974273
1981-10-29,0.0674643367528915
1981-10-30,0.0683182775974273
1981-11-02,0.0683182775974273
1981-11-03,0.0674643367528915
1981-11-04,0.065756507217884
1981-11-05,0.061059147119522
1981-11-06,0.0614861436188221
1981-11-09,0.0623400509357452
1981-11-10,0.0627669915556907
1981-11-11,0.0644748583436012
1981-11-12,0.0666104331612587
1981-11-13,0.0619131065905094
1981-11-16,0.061059147119522
1981-11-17,0.0623400509357452
1981-11-18,0.0644748583436012
1981-11-19,0.0644748583436012
1981-11-20,0.0649018213152885
1981-11-23,0.0619131065905094
1981-11-24,0.0614861436188221
1981-11-25,0.0627669915556907
1981-11-27,0.0644748583436012
